shaynewang,Shayne Wang,
leth,Marcus Cobden,
ping035627,PingWang,
vincentbernat,Vincent Bernat,
tealtail,Alicia Lauerman,
amitkumarj441,Amit Kumar Jaiswal,
petrosagg,Petros Angelatos,
mrjana,Jana Radhakrishnan,
kim0,Ahmed Kamal,
bltavares,Bruno Tavares,
xperimental,Robert Jacob,
niau,Nikolay Milovanov,
shivacherukuri,siva cherukuru,
wallyqs,Waldemar Quevedo,
rheinwein,Laura Tacho,
lilybguo,Lily Guo,
markmartirosian,Mark Martirosian,
tombooth,Tom Booth,
elgalu,Leo Gallucci,
amitkris,Amit Krishnan,
micro-jumbo,Cyprian Gracz,
resouer,Lei Zhang (Harry),
Jin10Dong,Jin Dong,
gaocegege,Ce Gao,
axqx,axqx,
flixr,Felix Ruess,
rothrock,Joseph Rothrock,
chipironcin,Jorge Marin,
DavidObando,David Obando,
caarlos0,Carlos Alexandro Becker,
jamiethermo,Jamie Briant,
tagomoris,"Satoshi ""Moris"" Tagomori",
samrocketman,Sam Gleske,
amir73il,Amir Goldstein,
lucafavatella,Luca Favatella,
ssuvasanth,Vasanth Sundaravelu,
danix800,Ding Fei,
jcberthon,Jean-Christophe,
addamh,Addam Hardy,
ry4nz,Ryan Zhang,
talex5,Thomas Leonard,
povesteam,Ruben Sainiuc,
lelenanam,Elena Morozova,
barracks510,Dennis Chen,
ardnaxelarak,Kara Alexandra,
a4sh3u,Ashutosh Singh,
ezrasilvera,Ezra Silvera,
startling,Lizzie Dixon,
oszi,David Osztertag,
FlorinPetriuc,Florin Petriuc,
jquast,Jeff Quast,
dragonndev,Matthew Lapworth,
jcwilson,Josh Wilson,
alexchenfeng,alexchen,
RobSkye,Roberto Muñoz,
yank1,Kay Yan,
rojingeorge,Rojin George,
lizzha,Liz Zhang,
wzhliang,Wenzhi Liang,
alex-berger,Alexander Berger,
p4l1ly,Pavol Vargovčík,
Starefossen,Hans Kristian Flaatten,
xianlubird,Xianlu Bird,
srodman7689,Sean Rodman,
aacebedo,Alexandre Acebedo,
mrunalp,Mrunal Patel,
cdrage,Charlie Drage,
jsilberm,Jeff Silberman,
BlueMonday,Steven Santos Erenst,
clbn,Alex Olshansky,
mwhudson,Michael Hudson-Doyle,
pestophagous,pestophagous,
jbodah,Josh Bodah,
drakenator,Stephen Drake,
miminar,Michal Minář,
loa,Carl Loa Odin,
schmunk42,Tobias Munk,
sfsmithcha,Charles Smith,
zhouhao3,Zhou Hao,
yangyuqian,Yuqian Yang,
michael-holzheu,Michael Holzheu,
michelvocks,Michel Vocks,
cmingxu,kevin.xu,
Yogu,Jan Melcher,
gerwim,Gerwim,
icaoweiwei,CaoWeiwei,
deployable,deployable,
matt-richardson,Matt Richardson,
petrsvihlik,Petr Švihlík,
Revolution1,Renjie Cai,
bettyjunod,Betty Junod,
lucianomagrao,Luciano Magro Mores,
dbdd4us,dbdd4us,
frosforever,Yosef Fertel,
sebglon,Sébastien GLON,
outcoldman,Denis Gladkikh,
ywk253100,Wenkai Yin(尹文开),
CrimsonGlory,CrimsonGlory,
kmkr,Kris-Mikael Krister,
sakeven,Sakeven Jiang,
ohmystack,JiangJun,
akirakoyasu,Akira Koyasu,
webkonstantin,Konstantin L,
mwieczorek,Michał Wieczorek,
WhisperingChaos,Rich Moyse,
agherzan,Andrei Gherzan,
eungjun-yi,Yi EungJun,
jhorwit2,Josh Horwitz,
valgaze,Victor Algaze,
akalipetis,Antonis Kalipetis,
hellonuh,Neyazul Haque,
dtrott,David Trott,
fj,John Feminella,
DarshanZer0,Darshan C,
raksonibs,bleh,
cjdmax,Liam Mac Gillavry,
decoursin,Nick DeCoursin,
johananl,Johannes Liebermann,
enderjbr,Ender Barillas,
chenchun,Chun Chen,
KostyaSha,Kanstantsin Shautsou,
ddgenome,David Dooling,
eskaaren,Eivin Giske Skaaren,
zhaoleidd,Zhao Lei,
d64,Dieter Reuter,
dlech,David Lechner,
jdnurmi,James D. Nurmi,
mbentley,Matt Bentley,
mohan08p,Mohan Pawar,
RavitejaAnantha,Raviteja Anantha,
rwilliams,Ron Williams,
sqleejan,jian.li,
kouhin,kouhin,
abronan,Alexandre Beslic,
vasil-yordanov,Vasil Yordanov,
kfr2,Kevin Richardson,
padyx,Patrick Bänziger,
avaid96,Avi Vaid,
technolo-g,Matt Bajor,
Richard-Mathie,Richard Mathie,
schors,Phil Kulin,
ilkka,Ilkka Poutanen,
cognition,Ramon Brooker,
upccup,yyao,
klinden,Kyle Linden,
clhlc,Chao Li,
a3020,a3020,
adamwalz,Adam Walz,
bboreham,Bryan Boreham,
aanand,Aanand Prasad,
emlove,Emily Love Mills,
STRd6,Daniel X Moore,
DerekTBrown,Derek Brown,
akinsWin,elricwin,
twaugh,Tim Waugh,
Djelibeybi,Avi Miller,
etoews,Everett Toews,
paulcwarren,Paul Warren,
fonglh,fonglh,
doronp,Doron Podoleanu,
dsau,Damian Smyth,
jizhilong,jzl,
johnharris85,John Harris,
jakon89,Adam Jędro,
KJTsanaktsidis,Konstantinos Tsanaktsidis,
justyntemme,Justyn Temme,
hopkings2008,"Yu, Zou",
avsm,Anil Madhavapeddy,
jinzaizhichi,jinzaizhichi,
SinghamXiao,Yuanxiao,
jwendell,Jonh Wendell,
farcaller,Vladimir Pouzanov,
meichuntao,meichuntao,
runshenzhu,Runshen Zhu,
rsippl,rsippl,
lchi,Lucas Chi,
iamV12,Daniel,
floatingLomas,Jonathan Lomas,
Anvil,Damien Nadé,
F21,Francis Chuang,
MaximF,Maxim Fedchyshyn,
skaasten,Shaun Kaasten,
ShevYan,Shev Yan,
ottok,Otto Kekäläinen,
aochagavia,Adolfo Ochagavía,
dppascual,Daniel Peña,
cloojure,Alan Thompson,
robbyt,RT,
denisvm,Dênis Volpato Martins,
nicolaka,Nicola Kabar,
wenchma,Mars,
frodenas,Ferran Rodenas,
PaulFurtado,Paul Furtado,
noxiouz,Anton Tiurin,
frapposelli,Fabio Rapposelli,
okvic77,Víctor Rojas,
adamjk-dev,Adam Kunk,
ncoolz,Wonjun Kim,
85danf,Dan Feldman,
Morsicus,Mickaël FORTUNATO,
tkopczynski,Tomek Kopczynski,
danielemegna,Daniele Megna,
hekaldama,Adam Avilla,
cr7pt0gr4ph7,Lukas Waslowski,
capkurmagati,Jason,
orkaa,Nace Oroz,
moredatapls,Helge Brügner,
sbose78,Shoubhik Bose,
davidmichaelkarr,David M. Karr (fullname at gmail.com),
cardil,Chris Suszynski,
HackToday,Kai Qiang Wu,
ericbarch,Eric Barch,
kencochrane,Ken Cochrane,
Cybertinus,Cybertinus,
inercia,Alvaro,
kevinjqiu,Kevin J. Qiu,
SerhatG,Serhat Gülçiçek,
alxempirical,Alex Coventry,
nijaru,Nick Russo,
dmitshur,Dmitri Shuralyov,
tombee,Tom Barlow,
leonhartX,Ke Xu,
neilpeterson,Neil Peterson,
digideskio,airbender,
mgoelzer,Mike Goelzer,
adrianmoisey,Adrian Moisey,
tiffanyfay,tiffany jernigan,
mansinahar,Mansi Nahar,
charleswhchan,Charles Chan,
kevinburke,Kevin Burke,
dAdAbird,Andrew Pogrebnoy,
mYmNeo,Shengbo Song,
jannickfahlbusch,Jannick Fahlbusch,
fortinux,fortinux,
pdalpra,Pierre Dal-Pra,
dimrozakis,Dimitris Rozakis,
r4um,Pranay Kanwar,
etamponi,Emanuele Tamponi,
tanji,Guillaume Lefranc,
BlackYoup,Arnaud Lefebvre,
liucw2012,Leo,
orsenthil,Senthil Kumaran,
kerneltime,Ritesh H Shukla,
reds,Martin Redmond,
vikaschoudhary16,Vikas Choudhary (vikasc),
nwang92,Nelson Wang,
shinriyo,shinriyo,
rck,Roland Kammerer,
ibuildthecloud,Darren Shepherd,
DoraALin,doraalin,
calavera,David Calavera,
normalfaults,Nirmal Mehta,
dbaxa,David Black,
pandrew,Paul Liljenberg,
nshalman,Nahum Shalman,
wendelfleming,wendel fleming,
zunayed,Zunayed Ali,
errordeveloper,Ilya Dmitrichenko,
zreigz,Lukasz Zajaczkowski,
satanson,satanson,
gondor,Jeremy Unruh,
ZhangHang-z,ZHG,
igrcic,Ivan Grcic,
gamesbook,Derek Hohls,
clawconduce,Charles Law,
TimWolla,Tim Düsterhus,
kvmprashanth,Prashanth,
haoshuwei,Shuwei Hao,
kevinmeredith,Kevin Meredith,
isubuz,Subhajit Ghosh,
sean-jc,Sean Christopherson,
putztzu,Tony Su,
sunyuan3,Yuan Sun,
larsks,Lars Kellogg-Stedman,
Windfarer,Windfarer,
danielwhatmuff,Daniel Whatmuff,
anujbahuguna,Anuj,
MeromTh,Surachate Sangtongrum,
sbellem,Sylvain Bellemare,
fy2462,Michael F,
zhaozhanh,Eric Han,
Crazykev,Hao Zhang,
amitshukla,Amit Shukla,
brettdh,Brett Higgins,
samoht,Thomas Gazagnaire,
alimate,Ali Dehghani,
moxiegirl,Moxiegirl,
panyufeng920,潘宇峰,
HammyHavoc,Hammy Havoc,
jaredhocutt,Jared Hocutt,
flowirtz,Flo,
yorkie,Yorkie Liu,
dimtruck,dimtruck,
ncopa,Natanael Copa,
senk,Robin Naundorf,
paigr,Paulo Ribeiro,
rhcarvalho,Rodolfo Carvalho,
kenXengineering,Ken Herner,
aanm,André Martins,
larsbutler,Lars Butler,
saeta,Brennan Saeta,
djs55,David Scott,
mindlapse,Dave MacDonald,
flyinprogrammer,Alan Scherger,
devimc,Julio Montes,
hallyn,Serge Hallyn,
mcuadros,Máximo Cuadros,
elyscape,Eli Young,
waltaskew,Walt Askew,
kandekar,sandeep kandekar,
trumpcard,Brian Trump,
kamigerami,Kami Gerami,
dlogvinenko,Dmitri Logvinenko,
pcarrier,Pierre Carrier,
zhuguihua,Guihua Zhu,
martinmosegaard,Martin Mosegaard Amdisen,
frenkel,Frank Groeneveld,
Pirabarlen-Cheenaramen,Pirabarlen Selven Cheenaramen,
nerdalert,Brent Salisbury,
duyanghao,High~Kick,
geekylucas,Lucas Chan,
ohadschn,Ohad Schneider,
gigidwan,Ginni Gidwani,
lirantal,Liran Tal,
dpavani-tcs,Dasari Pavani,
askb,askb,
nwright-nz,Nigel Wright,
trishnaguha,Trishna Guha,
zhangyong-huawei,ZhangYong,
ObsessiveOrange,Benedict Wong,
sds,Shane da Silva,
sandyskies,ChenMingjie,
lyndaoleary,Lynda O'Leary,
imjching,Jay Lim,
inatatsu,Tatsushi Inagaki,
MicahZoltu,Micah Zoltu,
rpeleg1970,Ron Peleg,
suiyuan2009,Ziming Dong,
babu-shanmugam,Babu Shanmugam,
usultrared,Sam Chen,
sjiveson,Steven Iveson,
terryding77,Terry Ding,
wrouesnel,Will Rouesnel,
sutyrin,Pavel Sutyrin,
cjellick,Craig Jellick,
elchris82,Christian Böhme,
korzonek,Tomasz Korzeniowski,
helios,Raoul J.P. Bonnal,
clintkitson,Clint Kitson,
philips,Brandon Philips,
wallnerryan,Ryan Wallner,
ozlerhakan,Hakan Özler,
mike1729,Michal Swietek,
aidanhs,Aidan Hobson Sayers,
justechn,Ryan McLaughlin,
MHBauer,Morgan Bauer,
BrianBland,Brian Bland,
fsoppelsa,Fabrizio Soppelsa,
AndrewGuenther,Andrew Guenther,
JrCs,Yves Blusseau,
hsinko,hsinko,
longliqiang88,longliqiang,
tracylihui,tracylihui,
lblackstone,Levi Blackstone,
raesene,Rory McCune,
fuzzbomb,Andrew Macpherson,
ZJUshuaizhou,shuai zhou,
huangzhendong,HuangZhendong,
qunhu,huqun,
wayne0019,weifeng liu,
liuggio,Giulio De Donato,
bastiaanb,Bastiaan Bakker,
MichaelCurrie,Michael Currie,
nirvdrum,Kevin Menard,
robert-wallis,Robert Wallis,
pbaranski,PB,
davinashreddy,Avinash Reddy Desireddy,
yucs,yucs,
stapelberg,Michael Stapelberg,
NimaVaziri,Nima Vaziri,
FrederikNS,Frederik Nordahl Jul Sabroe,
rhuss,Roland Huß,
jordimassaguerpla,Jordi Massaguer Pla,
kiawin,Sian Lerk Lau,
mdcnz,Mark,
thockin,Tim Hockin,
lenafaure,Lena Faure,
fkautz,Frederick F. Kautz IV,
jheiss,Jason Heiss,
AndrewGearhart,Andrew Gearhart,
aditirajagopal,Aditi Rajagopal,
chadswen,Chad Swenson,
lami02,Lennart Lamerz,
ng10developer,ng10developer,
pwaller,Peter Waller,
solganik,Solganik Alexander,
muthu-r,Muthukumar,
kubbafox,Chenfeng Lai,
eallrich,Evan Allrich,
kesarion,Alexandru Sfirlogea,
doertedev,Stefan Staudenmeyer,
liubogithub,Liu Bo,
vishh,Vish Kannan,
srust,Stephen Rust,
mbanikazemi,banix,
patricksuo,su21,
marsmensch,Florian Maier,
samneirinck,Sam Neirinck,
quolix,Felix Hupfeld,
ZhuWeiyang,Weiyang Zhu,
fangyuan930917,Fangyuan Gao,
hggao,BG,
felixge,Felix Geisendörfer,
janten,Jan-Gerd Tenberge,
brahmaroutu,Srini Brahmaroutu,
jgeiger,Joey Geiger,
andre-luiz-dos-santos,André Luiz dos Santos,
lukeck,Luke Carter-Key,
yitznewton,Ellie Schaffer,
frankcarey,Frank Carey,
cednation,Cedric Davies,
r4j4h,Jasmine Hegman,
didzis,Didzis Gosko,
polonskiy,Anton Polonskiy,
A33a,Azat Khuyiyakhmetov,
dbarboza,Dave Barboza,
zchee,Koichi Shiraishi,
cdauth,Candid Dauth,
jawher,Jawher Moussa,
matevarga,Mate Varga,
Collinux,Collin,
william-leez,WilliamLee,
karkhaz,Kareem Khazem,
kayrus,kayrus,
hiroaki-sakurada,Hiroaki Sakurada,
nigelpoulton,Nigel Poulton,
jdoliner,Joe Doliner,
scaleoutsean,scaeloutSean,
andy-zhangtao,andy,
AvdN,Anthon van der Neut,
arun-gupta,Arun Gupta,
softprops,Doug Tangren,
RichardScothern,Richard Scothern,
Akasurde,Abhijeet Kasurde,
gottwald,Ingo Gottwald,
ItsVeryWindy,Oliver Neal,
timwangdev,Tim Wang,
zhanghuanzhong,anselm,
qq690388648,孙庚泽,
tswift242,Thomas Swift,
gdm85,gdm85,
mengzechao,Simon,
cbalducci,cristiano balducci,
anonmily,Anonmily,
cpswan,Chris Swan,
samueldg,Samuel Dion-Girardeau,
jasonamyers,Jason Myers,
summerWT,WangTan,
8da2k,Leo,
saulshanabrook,Saul Shanabrook,
FlorinAsavoaie,Florin Asăvoaie,
mqliang,Liang Mingqiang,
tbonza,Tyler Brown,
mikedanese,Mike Danese,
donovan,Donovan Jones,
mishak87,Michal Gebauer,
Govinda-Fichtner,Govinda Fichtner,
jecarey,James Carey,
saturnism,Ray Tsang,
vbatts,Vincent Batts,
cdituri,Chris Dituri,
jutaz,Justas Brazauskas,
vincentwoo,Vincent Woo,
fgimenez,Federico Gimenez,
mariussturm,Marius Sturm,
devvyn,Devvyn P M,
suihkulokki,Riku Voipio,
trdenton,Troy Denton,
programmerq,Jeff Anderson,
aislingnorris,Aisling Norris,
divya88ssn,Divya Gunasekaran,
sambuddhabasu,Sambuddha Basu,
iGusev,Ilya Gusev,
pmalmgren,Peter Malmgren,
haugene,Kristian Haugene,
toli,Toli Kuznets,
qzio,joel hansson,
ChristianBoehlke,Christian Boehlke,
sallyom,Sally O'Malley,
mrfuxi,Karol Duleba,
edburns,Ed Burns,
j-mracek,Jaroslav Mracek,
bojanstef,Bojan Stefanovic,
jeinwag,Julian Einwag,
afeld,Aidan Feldman,
pospispa,Pavel Pospisil,
crawford,Alex Crawford,
martingkelly,Martin Kelly,
RickyCook,Ricky Cook,
lmesz,Laszlo Meszaros,
rgl,Rui Lopes,
JamesKyburz,James Kyburz,
ekuric,Elvir Kuric,
vanpire110,Jeremy Liang,
merwok,Éric Araujo,
phemmer,Patrick Hemmer,
IanLee1521,Ian Lee,
btorresgil,Brian Torres-Gil,
svetlyak40wt,Alexander Artemenko,
jotak,Joel Takvorian,
QuentinPerez,Quentin Perez,
jnummelin,Jussi Nummelin,
dm4,dm4,
mmckinst,Mark McKinstry,
tpounds,Trevor Pounds,
woodvi,V.I. Wood,
lrkwz,Luca Orlandi,
Gobella,Xeni,
adamtulinius,Adam Finn Tulinius,
nak3,Kenjiro Nakayama,
bogdangrigg,Luca-Bogdan Grigorescu,
narqo,Vladimir Varankin,
pidster,Stuart Williams,
twhiteman,Todd Whiteman,
Blaisorblade,Paolo G. Giarrusso,
shiroyuki,Juti Noppornpitak,
shekhargulati,Shekhar Gulati,
anthonydahanne,Anthony Dahanne,
davidcurrie,David Currie,
guilhem,Guilhem Lettron,
jperville,Julien Pervillé,
jeroenj,Jeroen Jacobs,
alexwlchan,Alex Chan,
hrldcpr,harold cooper,
dimastopel,Dima Stopel,
jameseggers,James Eggers,
asbjornenge,Asbjorn Enge,
fboudra,Fathi Boudra,
csfrancis,Scott Francis,
nnordrum,Noah Nordrum,
rsmoorthy,Moorthy RS,
gourao,Gou Rao,
perhapszzy,郑泽宇,
donhcd,Donald Huang,
physicalit,Mihuleac Sergiu,
Evalle,Evgeny Shmarnev,
azurezk,Kun Zhang,
rwincewicz,Richard Wincewicz,
mikebrow,Mike Brown,
darkalia,Benjamin Allot,
chasebolt,Chase Bolt,
ehaydenr,Eric Rosenberg,
jamesodhunt,James O. D. Hunt,
StefLinde,Stef van der Linde,
little-arhat,Roma Sokolov,
nathwill,Nathan Williams,
netbrain,Kim Eik,
shaded-enmity,Pavel Odvody,
zhengguoyong,zhengguoyong,
yangdongsheng,yangdongsheng,
nomadeous,Nomadeous,
ebuildy,Thomas Decaux,
rmb938,Ryan Belgrave,
lsiqueira,Leandro Siqueira,
maaquib,Aaqib,
FeroVolar,Fero Volar,
someara,Sean OMeara,
stefanberger,Stefan Berger,
echo33,echo33,
liaoqingwei,Liao Qingwei,
jlebon,Jonathan Lebon,
chancez,Chance Zibolski,
pydima,Dmitry Vorobev,
goloroden,Golo Roden,
mirceal,Mircea,
mattelacchiato,Matthias Brandt,
MartinNowak,Martin Nowak,
GabrielNicolasAvellaneda,Gabriel Nicolas Avellaneda,
ZJaffee,Zachary Jaffee,
AaronDMarasco-VSI,Aaron D. Marasco,
achanda,Abhishek Chanda,
calid,Dylan Cali,
mxplusb,Sienna Lloyd,
NathanMcCauley,Nathan McCauley,
crquan,Derek,
cxxly,Xiaoxu Chen,
heartlock,Luke Chen,
luca3m,Luca Marturana,
fangpuyi,Puyi Fang,
jwayong,Januar,
flaccid,Chris Fordham,
jcbrinfo,Jean-Christophe Beaupré,
z-mkorystov,Maxim Korystov,
mattmarich,Matt Marich,
gbarboza,Garrett Barboza,
manchoz,Giampaolo Mancini,
mathieu-pousse,Mathieu POUSSE,
mark-r-m,Mark Matthews,
paulczar,Paul Czarkowski,
dkjer,Donald Kjer,
insanetoto,番茄,
metalvegetarianoprogresivo,irving.gomez,
hacpai,DrumHwee,
skatsuta,Soshi Katsuta,
xmik,Ewa Czechowska,
vegasbrianc,Brian Christner,
krisdages,Kris Dages,
justsml,Dan Levy,
matthiasr,Matthias Rampke,
carolfh,carol fager-higgins,
sergeyevstifeev,Sergey Evstifeev,
varshneyjayant,Jayant Varshney,
13W,Vladimir Bulyga,
ygravrand,Yann Gravrand,
majidgolshadi,Majid Golshadi,
michaelhuettermann,Michael Hüttermann,
matthewvalimaki,Matthew Valimaki,
iskradelta,Iskra Delta,
Morgy93,Thomas Hauschild,
bowlofeggs,Randy Barlow,
rtzll,Christian Rotzoll,
ozbillwang,Bill Wang,
oprearocks,Adrian Oprea,
AmeBel,Amen Belayneh,
dgersting,David Gersting,
jaxgeller,Jackson Geller,
gzoller,Greg Zoller,
flavio,Flavio Castelli,
tnws,Trevor,
tt,Troels Thomsen,
hristozov,Georgi Hristozov,
devmeyster,Artur Meyster,
chlunde,Carl Henrik Lunde,
daviddyball,David Dyball,
surya-shodan,Suryakumar Sudar,
lorenzleutgeb,Lorenz Leutgeb,
angt,Adrien Gallouët,
toddjcrane,Todd Crane,
xuxinkun,xuxinkun,
jjn2009,Jordan,
mimoralea,Miguel Morales,
xiekeyang,xiekeyang,
angch,Ang Chin Han,
rsmitty,Spencer Smith,
yasker,Sheng Yang,
mssola,Miquel Sabaté Solà,
epc,Ed Costello,
agonzalezro,Álex González,
bru7us,Dave Russell,
dharmit,Dharmit Shah,
mattrobenolt,Matt Robenolt,
maclennann,Norm MacLennan,
huikang,cskh,
dalanlan,Emma He,
monitorjbl,Taylor Jones,
icaroseara,Icaro Seara,
hacfi,hacfi,
cc272309126,chchen,
robhaswell,Rob Haswell,
rootfs,Huamin Chen,
mgrauer,Mike Grauer,
mpatlasov,Maxim Patlasov,
azweb76,Dan Clayton,
ankushagarwal,Ankush Agarwal,
asdfsx,Sun Xia,
thelinuxkid,Andrés Restrepo,
veggiemonk,Julien Bisconti,
kblin,Kai Blin,
slevental,Stanislav Levental,
exarkun,Jean-Paul Calderone,
summershrimp,Summer Zhang,
BenHall,Ben Hall,
phil-monroe,Phil Monroe,
SnakeDoc,Jason Sipula,
jengeb,Jenny Gebske,
rvesse,Rob Vesse,
pugnascotia,Rory Hunter,
yyekhlef,Youcef YEKHLEF,
l0rd,Mario Loriedo,
lerignoux,Laurent Erignoux,
campoy,Francesc Campoy,
daper,David Peralta,
nickandrew,Nick Andrew,
edsfocci,Ed Solis,
moul,Manfred Touron,
jrabbit,Jack Laxson,
mapuri,Madhav Puri,
unixrt,Bruno Lauze,
izaakschroeder,Izaak Schroeder,
cstroe,Cosmin Stroe,
ChanderG,Chander G,
kevishi,Kevin Shi,
jgkamat,Jay Kamat,
bronislav,Anton Ilin,
montgomerytech,Jedidiah Montgomery,
boydjd,Josh Boyd,
dwcramer,David Cramer,
chrisseto,Chris Seto,
BrianHicks,Brian Hicks,
johnktims,John Tims,
cles,Oriol Francès Acosta,
czerasz,Michał Czeraszkiewicz,
fmoliveira,Filipe Oliveira,
fernandoacorreia,Fernando Correia,
yoanisgil,Yoanis Gil Delgado,
Xethron,Bernhard Breytenbach,
alecbenson,Alec Benson,
jeff-minard-ck,Jeff Minard,
devx,Victor Palma,
fcantournet,Félix Cantournet,
sevki,Sevki,
hustcat,Ye Yin,
fredlf,Fred Lifton,
gospo,Andy Gospodarek,
anatolyborodin,Anatoly Borodin,
metalivedev,Andy Rothfusz,
SpencerBrown,Spencer Brown,
paetling,Philip Alexander Etling,
sagarhani,Sagar Hani,
rohitkadam19,Rohit Kadam,
ymzong,Yiming Zong,
docteurklein,Florian Klein,
qeubar,Bardia Keyoumarsi,
Ajeey,Ajey Charantimath,
heidsoft,云服务圈,
nhocki,Nicolás Hock-Isaza,
natebrennand,Nate,
carlossg,Carlos Sanchez,
bacoboy,Steve Hoffman,
kostickm,Megan Kostick,
misterbisson,Casey Bisson,
Krijger,Quinten Krijger,
atilacamurca,Átila Camurça Alves,
lexandro,Robert Stern,
embray,E. M. Bray,
zmarouf,Zeid Marouf,
aarondav,Aaron Davidson,
airandfingers,Aaron Yoshitake,
maximkulkin,Maxim Kulkin,
moysesb,Moysés Borges Furtado,
Pensu,Peeyush Gupta,
vlad-mh,"Matthieu ""Vlad"" Hauglustaine",
glevand,Geoff Levand,
squaremo,Michael Bridgen,
jeremyprice,Jeremy Price,
gs11,gs,
rileytg,Riley Guerin,
mlarcher,Matthieu Larcher,
erikdw,Erik Weathers,
henrysher,Henry Huang,
ch3lo,Marcelo Salazar R.,
csarrazi,Charles Sarrazin,
dnozay,Damien Nozay,
laijs,Lai Jiangshan,
tristan0x,Tristan Carel,
sgohl,sgohl,
proppy,Johan Euphrosine,
chrismckinnel,Chris McKinnel,
ericsage,Eric Sage,
fl0yd,Mark Oates,
samsabed,Sam Abed,
mdavranche,Mikael Davranche,
tjdett,Tim Dettrick,
webwurst,Tobias Bradtke,
wwwtyro,Rye Terrell,
timwraight,Tim Wraight,
rghv,Raghavan Vinay,
hisaharu,Hisaharu Ishii,
lizf-os,Zefan Li,
ktraghavendra,Raghavendra K T,
Ramzec,Roman Strashkin,
LalatenduMohanty,Lalatendu Mohanty,
yous,Chayoung You,
ypid,Robin Schneider,
tsuna,Benoit Sigoure,
jderusse,Jérémy Derussé,
mudverma,Mudit Verma,
eolamey,Eric-Olivier Lamey,
cmrust,Chris Rust,
ponsfrilus,Nicolas Borboën,
amylindburg,Amy Lindburg,
mgreystone,Markus Greystone,
spil-dennis,Dennis Docter,
bexelbie,Brian Exelbierd,
turtlebender,Tom Howe,
janaurka,janaurka,
draghuram,Raghuram Devarakonda,
bpradipt,Pradipta Banerjee,
BenSeverson,Ben Severson,
chriswahl,Chris Wahl,
porjo,Ian Bishop,
jvgogh,Jeffrey van Gogh,
mchiang0610,Michael Chiang,
Liuyanglong,HermanLiu,
jogo,Joe Gordon,
slok,Xabier Larrakoetxea Gallego,
sanketsaurav,Sanket Saurav,
kvasdopil,Alexey Guskov,
s7v7nislands,s7v7nislands,
anchal-agrawal,Anchal Agrawal,
dwlf,Lloyd Dewolf,
davidrjenni,David R. Jenni,
janjaapdriessen,Jan-Jaap Driessen,
pdevine,Patrick Devine,
justone,Nate Jones,
aanc,Adrien Anceau,
donkirkby,Don Kirkby,
mwuertinger,Michael Würtinger,
XaviOutside,Xavier Bruguera Quero,
theadactyl,Thea Lamkin,
gustavohenrique,Gustavo Henrique,
cgwalters,Colin Walters,
lightsofapollo,James Lal,
aimxhaisse,Sébastien Rannou,
mijndert,Mijndert,
MalteJ,Malte Janduda,
gabrielhartmann,Gabriel Hartmann,
zoechi,Günter Zöchbauer,
chenhanxiao,Chen Hanxiao,
alvinr,Alvin Richards,
NOX73,Alex,
psankar,Sankar சங்கர்,
gianlucaborello,Gianluca Borello,
dooman87,Dmitry N. Pokidov,
bharaththiruveedula,Bharath,
daithi-coombes,Daithi Coombes,
ain,Ain Tohvri,
jpopelka,Jiri Popelka,
srri,Steven Richards,
Thell,Thell 'Bo' Fowler,
trainchou,Zhou Chunyin,
tobegit3hub,tobe,
thieman,Travis Thieman,
samm-git,Alex Samorukov,
p4tin,Paul Fortin,
ashwinphatak,Ashwin Phatak,
suchja,Jan Suchotzki,
nakedible,Nuutti Kotivuori,
weswigham,Wesley Wigham,
tdmackey,TD Mackey,
sharidas,Sujith H,
thewtex,Matt McCormick,
raychaser,Christian Beedgen,
ble,Ben Ellis,
fw42,Florian Weingarten,
adcaes,Adrià Casas,
TomasTomecek,Tomas Tomecek,
sublimino,Andrew Martin,
szqh97,szqh97,
peggyl,Peggy Li,
RickWieman,Rick Wieman,
kentoj,Kent Johnson,
camallen,Campbell Allen,
aetherical,Matt Williams,
allingeek,Jeff Nickoloff,
superseb,Sebastiaan van Steenis,
wonderflow,Jianbo Sun,
zembutsu,Masahito Zembutsu,
diegomarangoni,Diego Marangoni,
gabesullice,Gabe Sullice,
wlan0,Sidhartha Mani,
hashneo,Steven Taylor,
ya7ya,Yahya,
sbasyal,Sabin Basyal,
mheon,Matthew Heon,
emirozer,Emir Ozer,
xiaods,Deshi Xiao,
jdivock,Jason Divock,
sharkone,Thomas Texier,
yestin,Yestin Sun,
johngossman,John Gossman,
Sarkie,Sarkie,
burnison,Richard Burnison,
WiseTrem,Gleb Shepelev,
compwron,compwron,
fschindler,Felix Schindler,
cstivers78,Chris Stivers,
hangyan,Hang Yan,
daviddavis,David Davis,
onorua,Yaroslav Molochko,
leoh0,Eohyung Lee,
malnick,Jeff Malnick,
jrjang,Jun-Ru Chang,
l0kix2,Kirill SIbirev,
eluck,Evgeny,
reteptilian,Peter Esbensen,
joeygibson,Joey Gibson,
powo,Wolfgang Powisch,
devopsko,Ko Uchiyama,
sleinen,Simon Leinen,
rmccooey27,Regan McCooey,
crunchywelch,Aaron Welch,
MabinGo,Mabin,
TonnyXu,Tonny Xu,
lmars,Lewis Marshall,
jaycode,Jay,
grubernaut,Jake Champlin,
gcuisinier,Gildas Cuisinier,
ekristen,Erik Kristensen,
miwest929,Michael West,
